,X.,session_start_timeStamp,focal_start_timeStamp,timeStamp,scanned_individual_ID,ACTIVITY,HEIGHT,VOCAL,FOOD_ITEM,PARTNER_ID,lat0,lon0,group,species,source
159,1776,"2018-07-30,06:54:58","2018-07-30,08:39:55","2018-07-30,08:39:55",OBR,Moving,M (5-15),No Vocalization,,,-12.562146,-70.103514,AR,LWED,ipad
160,1777,"2018-07-30,06:54:58","2018-07-30,08:39:55","2018-07-30,08:39:55",OPO,Resting,M (5-15),No Vocalization,,,-12.562146,-70.103514,AR,LWED,ipad
161,1779,"2018-07-30,06:54:58","2018-07-30,08:49:56","2018-07-30,08:49:56",RC,Foraging,M (5-15),No Vocalization,Invertebrate,,-12.562272,-70.103614,AR,LWED,ipad
162,1780,"2018-07-30,06:54:58","2018-07-30,08:49:56","2018-07-30,08:49:56",OBL,Moving,M (5-15),No Vocalization,,,-12.562272,-70.103614,AR,LWED,ipad
163,1784,"2018-07-30,06:54:58","2018-07-30,09:30:08","2018-07-30,09:30:08",OPO,Moving,M (5-15),No Vocalization,,,-12.563572,-70.103308,AR,LWED,ipad
164,1786,"2018-07-30,06:54:58","2018-07-30,09:39:49","2018-07-30,09:39:49",RC,Foraging,M (5-15),No Vocalization,Invertebrate,,-12.563766,-70.102952,AR,LWED,ipad
165,1787,"2018-07-30,06:54:58","2018-07-30,09:49:58","2018-07-30,09:49:58",OBG,Moving,M (5-15),No Vocalization,,,-12.56442,-70.102522,AR,LWED,ipad
166,1790,"2018-07-30,06:54:58","2018-07-30,10:09:55","2018-07-30,10:09:55",OBG,Foraging,H (15+),No Vocalization,Flower,,-12.56518,-70.101956,AR,LWED,ipad
167,1795,"2018-07-30,06:54:58","2018-07-30,11:09:51","2018-07-30,11:09:51",OBL,Moving,M (5-15),No Vocalization,,,-12.562408,-70.100832,AR,LWED,ipad
168,1796,"2018-07-30,06:54:58","2018-07-30,11:09:51","2018-07-30,11:09:51",OBR,Resting,L (0-5m),No Vocalization,,,-12.562408,-70.100832,AR,LWED,ipad
169,1797,"2018-07-30,06:54:58","2018-07-30,11:20:05","2018-07-30,11:20:05",OBG,Resting,M (5-15),No Vocalization,,,-12.561144,-70.100636,AR,LWED,ipad
170,1798,"2018-07-30,06:54:58","2018-07-30,11:20:05","2018-07-30,11:20:05",OBL,Moving,M (5-15),No Vocalization,,,-12.561144,-70.100636,AR,LWED,ipad
171,1799,"2018-07-30,06:54:58","2018-07-30,11:20:05","2018-07-30,11:20:05",RC,Moving,M (5-15),No Vocalization,,,-12.561144,-70.100636,AR,LWED,ipad
172,1800,"2018-07-30,06:54:58","2018-07-30,11:29:51","2018-07-30,11:29:51",OBG,Moving,H (15+),No Vocalization,,,-12.56156,-70.10094,AR,LWED,ipad
173,1801,"2018-07-30,06:54:58","2018-07-30,11:29:51","2018-07-30,11:29:51",OBL,Resting,M (5-15),No Vocalization,,,-12.56156,-70.10094,AR,LWED,ipad
174,1803,"2018-07-30,06:54:58","2018-07-30,11:40:09","2018-07-30,11:40:09",OBR,Moving,M (5-15),No Vocalization,,,-12.561306,-70.100958,AR,LWED,ipad
175,1804,"2018-07-30,06:54:58","2018-07-30,11:40:09","2018-07-30,11:40:09",RC,Moving,M (5-15),No Vocalization,,,-12.561306,-70.100958,AR,LWED,ipad
176,1805,"2018-07-30,06:54:58","2018-07-30,11:40:09","2018-07-30,11:40:09",OBG,Resting,M (5-15),No Vocalization,,,-12.561306,-70.100958,AR,LWED,ipad
177,1806,"2018-07-30,06:54:58","2018-07-30,11:40:09","2018-07-30,11:40:09",OPO,Moving,M (5-15),No Vocalization,,,-12.561306,-70.100958,AR,LWED,ipad
178,1813,"2018-07-30,06:54:58","2018-07-30,13:10:00","2018-07-30,13:10:00",RC,Resting,H (15+),No Vocalization,,,-12.56113,-70.102128,AR,LWED,ipad
179,1814,"2018-07-30,06:54:58","2018-07-30,13:10:00","2018-07-30,13:10:00",OBR,Resting,H (15+),No Vocalization,,,-12.56113,-70.102128,AR,LWED,ipad
180,1815,"2018-07-30,06:54:58","2018-07-30,13:10:00","2018-07-30,13:10:00",UNK_1,Resting,H (15+),No Vocalization,,,-12.56113,-70.102128,AR,LWED,ipad
181,1816,"2018-07-30,06:54:58","2018-07-30,13:20:15","2018-07-30,13:20:15",OBL,Resting,H (15+),No Vocalization,,,-12.56133,-70.102216,AR,LWED,ipad
182,1817,"2018-07-30,06:54:58","2018-07-30,13:20:15","2018-07-30,13:20:15",OBR,Resting,H (15+),No Vocalization,,,-12.56133,-70.102216,AR,LWED,ipad
183,1818,"2018-07-30,06:54:58","2018-07-30,13:20:15","2018-07-30,13:20:15",RC,Resting,H (15+),No Vocalization,,,-12.56133,-70.102216,AR,LWED,ipad
184,1822,"2018-07-30,06:54:58","2018-07-30,13:50:08","2018-07-30,13:50:08",OBR,Moving,L (0-5m),No Vocalization,,,-12.561726,-70.102578,AR,LWED,ipad
185,1825,"2018-07-30,06:54:58","2018-07-30,14:20:04","2018-07-30,14:20:04",OBL,Foraging,M (5-15),No Vocalization,Unknown,,-12.56224,-70.102156,AR,LWED,ipad
186,1826,"2018-07-30,06:54:58","2018-07-30,14:20:04","2018-07-30,14:20:04",OBG,Foraging,M (5-15),No Vocalization,Unknown,,-12.56224,-70.102156,AR,LWED,ipad
187,1830,"2018-07-30,06:54:58","2018-07-30,15:00:09","2018-07-30,15:00:09",OPO,Moving,M (5-15),No Vocalization,,,-12.561664,-70.10227,AR,LWED,ipad
188,1831,"2018-07-30,06:54:58","2018-07-30,15:00:09","2018-07-30,15:00:09",OBL,Resting,M (5-15),No Vocalization,,,-12.561664,-70.10227,AR,LWED,ipad
189,1832,"2018-07-30,06:54:58","2018-07-30,15:00:09","2018-07-30,15:00:09",OBR,Moving,M (5-15),No Vocalization,,,-12.561664,-70.10227,AR,LWED,ipad
190,1835,"2018-07-30,06:54:58","2018-07-30,15:39:45","2018-07-30,15:39:45",RC,Resting,M (5-15),No Vocalization,,,-12.561636,-70.102122,AR,LWED,ipad
191,1836,"2018-07-30,06:54:58","2018-07-30,15:50:35","2018-07-30,15:50:35",OPO,Moving,M (5-15),No Vocalization,,,-12.56167,-70.102118,AR,LWED,ipad
192,1837,"2018-07-30,06:54:58","2018-07-30,15:50:35","2018-07-30,15:50:35",OBG,Resting,M (5-15),No Vocalization,,,-12.56167,-70.102118,AR,LWED,ipad
193,1838,"2018-07-30,06:54:58","2018-07-30,15:50:35","2018-07-30,15:50:35",RC,Resting,M (5-15),No Vocalization,,,-12.56167,-70.102118,AR,LWED,ipad
194,1839,"2018-07-30,06:54:58","2018-07-30,15:59:58","2018-07-30,15:59:58",OBL,Resting,M (5-15),No Vocalization,,,-12.561638,-70.102072,AR,LWED,ipad
195,1840,"2018-07-30,06:54:58","2018-07-30,15:59:58","2018-07-30,15:59:58",OBR,Resting,M (5-15),No Vocalization,,,-12.561638,-70.102072,AR,LWED,ipad
196,1841,"2018-07-30,06:54:58","2018-07-30,15:59:58","2018-07-30,15:59:58",RC,Resting,M (5-15),No Vocalization,,,-12.561638,-70.102072,AR,LWED,ipad
197,51,"2018-06-18,05:26:59","2018-06-18,06:21:21","2018-06-18,06:21:21",RC,Resting,H (15+),,,,-12.561568,-70.105344,BA,SIMP,ipad
198,75,"2018-06-18,05:26:59","2018-06-18,06:57:41","2018-06-18,07:07:41",WBG,Resting,H (15+),,,,-12.561576,-70.105286,BA,SIMP,ipad
199,78,"2018-06-18,05:26:59","2018-06-18,07:14:54","2018-06-18,07:14:54",WBG,Moving,M (5-15),,,,-12.561486,-70.105436,BA,SIMP,ipad
200,79,"2018-06-18,05:26:59","2018-06-18,07:14:54","2018-06-18,07:14:54",RC,Resting,L (0-5m),,,,-12.561486,-70.105436,BA,SIMP,ipad
201,80,"2018-06-18,05:26:59","2018-06-18,07:14:54","2018-06-18,07:14:54",WBW,Moving,M (5-15),,,,-12.561486,-70.105436,BA,SIMP,ipad
202,90,"2018-06-18,05:26:59","2018-06-18,07:47:27","2018-06-18,07:47:27",WBG,Moving,L (0-5m),,,,-12.56154,-70.103974,BA,SIMP,ipad
203,96,"2018-06-18,05:26:59","2018-06-18,09:34:55","2018-06-18,09:34:55",WBW,Foraging,M (5-15),Unknown,,,-12.564306,-70.101456,BA,SIMP,ipad
204,98,"2018-06-18,05:26:59","2018-06-18,09:34:55","2018-06-18,09:44:55",WBW,Resting,H (15+),,,,-12.564402,-70.101356,BA,SIMP,ipad
205,99,"2018-06-18,05:26:59","2018-06-18,09:34:55","2018-06-18,09:44:55",WBG,Resting,H (15+),,,,-12.564402,-70.101356,BA,SIMP,ipad
206,101,"2018-06-18,05:26:59","2018-06-18,09:50:09","2018-06-18,09:50:09",WBG,Moving,H (15+),,,,-12.564358,-70.101194,BA,SIMP,ipad
207,102,"2018-06-18,05:26:59","2018-06-18,09:50:09","2018-06-18,09:50:09",WBW,Moving,M (5-15),,,,-12.564358,-70.101194,BA,SIMP,ipad
208,11,"2018-06-19,06:41:22","2018-06-19,12:12:25","2018-06-19,12:12:25",HS,Moving,M (5-15),,,,-12.56049,-70.099506,HS,SIMP,ipad
209,12,"2018-06-19,06:41:22","2018-06-19,12:22:40","2018-06-19,12:22:40",HS,Moving,M (5-15),,,,-12.560308,-70.099602,HS,SIMP,ipad
210,13,"2018-06-19,06:41:22","2018-06-19,12:32:50","2018-06-19,12:32:50",HS,Moving,M (5-15),,,,-12.560006,-70.099812,HS,SIMP,ipad
211,16,"2018-06-20,06:14:04","2018-06-20,07:21:50","2018-06-20,07:21:50",HS,Resting,H (15+),,,,-12.563996,-70.103216,HS,SIMP,ipad
212,17,"2018-06-20,06:14:04","2018-06-20,07:33:16","2018-06-20,07:33:16",HS,Moving,M (5-15),,,,-12.563842,-70.10343,HS,SIMP,ipad
213,22,"2018-06-20,06:14:04","2018-06-20,08:19:48","2018-06-20,08:19:48",HS,Moving,M (5-15),,,,-12.563768,-70.103482,HS,SIMP,ipad
214,23,"2018-06-20,06:14:04","2018-06-20,08:42:55","2018-06-20,08:42:55",HS,Resting,M (5-15),,,,-12.56387,-70.103578,HS,SIMP,ipad
215,24,"2018-06-20,06:14:04","2018-06-20,08:42:55","2018-06-20,08:52:56",HS,Resting,M (5-15),,,,-12.56396,-70.103616,HS,SIMP,ipad
216,25,"2018-06-20,06:14:04","2018-06-20,08:53:16","2018-06-20,08:53:16",HS,Autogrooming,M (5-15),,,,-12.563966,-70.10362,HS,SIMP,ipad
217,28,"2018-06-20,06:14:04","2018-06-20,09:03:26","2018-06-20,09:13:27",HS,Resting,M (5-15),,,,-12.563906,-70.103838,HS,SIMP,ipad
218,29,"2018-06-20,06:14:04","2018-06-20,09:15:06","2018-06-20,09:15:06",HS,Moving,M (5-15),,,,-12.563894,-70.103836,HS,SIMP,ipad
219,30,"2018-06-20,06:14:04","2018-06-20,09:25:29","2018-06-20,09:25:29",HS,Resting,M (5-15),,,,-12.563856,-70.103942,HS,SIMP,ipad
220,31,"2018-06-20,06:14:04","2018-06-20,09:50:04","2018-06-20,09:50:04",HS,Resting,M (5-15),,,,-12.56393,-70.103786,HS,SIMP,ipad
221,32,"2018-06-20,06:14:04","2018-06-20,09:50:04","2018-06-20,10:00:04",HS,Autogrooming,M (5-15),,,,-12.563974,-70.103894,HS,SIMP,ipad
222,33,"2018-06-20,06:14:04","2018-06-20,10:10:49","2018-06-20,10:10:49",HS,Moving,L (0-5m),,,,-12.56406,-70.103698,HS,SIMP,ipad
223,35,"2018-06-20,06:14:04","2018-06-20,10:31:11","2018-06-20,10:31:11",HS,Resting,M (5-15),,,,-12.564252,-70.103582,HS,SIMP,ipad
224,37,"2018-06-20,06:14:04","2018-06-20,10:41:24","2018-06-20,10:41:24",HS,Foraging,L (0-5m),,Unknown,,-12.564228,-70.103534,HS,SIMP,ipad
225,38,"2018-06-20,06:14:04","2018-06-20,10:51:36","2018-06-20,10:51:36",HS,Resting,M (5-15),,,,-12.564132,-70.103502,HS,SIMP,ipad
226,39,"2018-06-20,06:14:04","2018-06-20,11:01:49","2018-06-20,11:01:49",HS,Moving,M (5-15),,,,-12.564106,-70.103482,HS,SIMP,ipad
227,40,"2018-06-20,11:27:57","2018-06-20,11:50:02","2018-06-20,11:50:02",HS,Moving,M (5-15),,,,-12.564186,-70.10325,HS,SIMP,ipad
228,41,"2018-06-20,11:27:57","2018-06-20,12:00:11","2018-06-20,12:00:11",HS,Moving,M (5-15),,,,-12.564224,-70.103234,HS,SIMP,ipad
229,42,"2018-06-20,11:27:57","2018-06-20,12:10:25","2018-06-20,12:10:25",HS,Resting,L (0-5m),,,,-12.564222,-70.103146,HS,SIMP,ipad
230,43,"2018-06-20,11:27:57","2018-06-20,12:20:35","2018-06-20,12:20:35",HS,Resting,L (0-5m),,,,-12.564206,-70.103104,HS,SIMP,ipad
231,44,"2018-06-20,11:27:57","2018-06-20,12:30:44","2018-06-20,12:30:44",HS,Resting,L (0-5m),,,,-12.564178,-70.103132,HS,SIMP,ipad
232,45,"2018-06-20,11:27:57","2018-06-20,12:40:55","2018-06-20,12:40:55",HS,Resting,L (0-5m),,,,-12.56415,-70.103148,HS,SIMP,ipad
233,46,"2018-06-20,11:27:57","2018-06-20,12:51:09","2018-06-20,12:51:09",HS,Resting,L (0-5m),,,,-12.564134,-70.103182,HS,SIMP,ipad
234,47,"2018-06-20,11:27:57","2018-06-20,13:01:14","2018-06-20,13:01:14",HS,Resting,L (0-5m),,,,-12.564152,-70.103174,HS,SIMP,ipad
235,48,"2018-06-20,11:27:57","2018-06-20,13:11:23","2018-06-20,13:11:23",HS,Resting,L (0-5m),,,,-12.56416,-70.103204,HS,SIMP,ipad
236,425,"2018-07-07,13:37:30","2018-07-07,15:30:08","2018-07-07,15:40:08",HS,Moving,M (5-15),,,,-12.561436,-70.10106,HS,SIMP,ipad
237,432,"2018-06-23,05:36:39","2018-06-23,06:23:35","2018-06-23,06:33:35",HS,Resting,L (0-5m),,,,-12.566394,-70.102332,HS,SIMP,ipad
238,436,"2018-06-23,05:36:39","2018-06-23,06:48:43","2018-06-23,06:58:44",HS,Resting,L (0-5m),,,,-12.566186,-70.102368,HS,SIMP,ipad
239,437,"2018-06-23,05:36:39","2018-06-23,06:59:16","2018-06-23,07:09:16",HS,Moving,M (5-15),,,,-12.566168,-70.102472,HS,SIMP,ipad
240,439,"2018-06-23,05:36:39","2018-06-23,07:09:48","2018-06-23,07:19:48",HS,Moving,M (5-15),,,,-12.566172,-70.102562,HS,SIMP,ipad
241,447,"2018-06-23,05:36:39","2018-06-23,08:36:03","2018-06-23,08:46:03",HS,Autogrooming,M (5-15),,,,-12.56399,-70.103288,HS,SIMP,ipad
242,448,"2018-06-23,05:36:39","2018-06-23,08:49:02","2018-06-23,08:59:03",HS,Moving,M (5-15),,,,-12.564036,-70.10328,HS,SIMP,ipad
243,449,"2018-06-23,05:36:39","2018-06-23,08:59:31","2018-06-23,09:09:32",HS,Resting,L (0-5m),,,,-12.564126,-70.103412,HS,SIMP,ipad
244,450,"2018-06-23,05:36:39","2018-06-23,09:09:58","2018-06-23,09:19:58",HS,Resting,L (0-5m),,,,-12.564098,-70.10339,HS,SIMP,ipad
245,452,"2018-06-23,05:36:39","2018-06-23,09:32:56","2018-06-23,09:42:56",HS,Resting,M (5-15),,,,-12.563958,-70.103412,HS,SIMP,ipad
246,460,"2018-06-23,05:36:39","2018-06-23,13:59:07","2018-06-23,14:09:07",HS,Moving,M (5-15),,,,-12.56383,-70.103442,HS,SIMP,ipad
247,482,"2018-06-30,06:19:31","2018-06-30,07:49:58","2018-06-30,07:59:58",HS,Moving,L (0-5m),,,,-12.56541,-70.09714,HS,SIMP,ipad
248,484,"2018-06-30,06:19:31","2018-06-30,08:13:32","2018-06-30,08:23:33",HS,Moving,L (0-5m),,,,-12.565556,-70.097218,HS,SIMP,ipad
249,486,"2018-06-30,06:19:31","2018-06-30,08:35:33","2018-06-30,08:45:33",HS,Resting,M (5-15),,,,-12.565572,-70.097014,HS,SIMP,ipad
250,487,"2018-06-30,06:19:31","2018-06-30,08:46:02","2018-06-30,08:56:03",HS,Resting,H (15+),,,,-12.56553,-70.096924,HS,SIMP,ipad
251,488,"2018-06-30,06:19:31","2018-06-30,08:59:05","2018-06-30,09:09:06",HS,Moving,H (15+),,,,-12.56564,-70.09685,HS,SIMP,ipad
252,490,"2018-06-30,09:37:04","2018-06-30,10:50:01","2018-06-30,11:00:02",HS,Moving,M (5-15),,,,-12.564256,-70.098948,HS,SIMP,ipad
253,647,"2018-07-13,05:35:47","2018-07-13,08:54:44","2018-07-13,08:54:44",HS,Moving,M (5-15),No Vocalization,,,-12.56291,-70.09424,HS,SIMP,ipad
254,648,"2018-07-13,05:35:47","2018-07-13,09:05:55","2018-07-13,09:05:55",HS,Resting,M (5-15),No Vocalization,,,-12.563052,-70.094044,HS,SIMP,ipad
255,649,"2018-07-13,05:35:47","2018-07-13,09:16:20","2018-07-13,09:16:20",HS,Resting,M (5-15),No Vocalization,,,-12.563078,-70.093984,HS,SIMP,ipad
256,650,"2018-07-13,05:35:47","2018-07-13,09:27:01","2018-07-13,09:27:01",HS,Foraging,M (5-15),No Vocalization,Unknown,,-12.562586,-70.09405,HS,SIMP,ipad
257,651,"2018-07-13,05:35:47","2018-07-13,09:37:33","2018-07-13,09:37:33",HS,Moving,M (5-15),No Vocalization,,,-12.56247,-70.093926,HS,SIMP,ipad
258,652,"2018-07-13,09:40:08","2018-07-13,09:40:15","2018-07-13,09:40:15",HS,Moving,M (5-15),No Vocalization,,,-12.562368,-70.093942,HS,SIMP,ipad
259,653,"2018-07-13,09:40:08","2018-07-13,09:50:46","2018-07-13,09:50:46",HS,Foraging,L (0-5m),No Vocalization,Invertebrate,,-12.562276,-70.094008,HS,SIMP,ipad
260,654,"2018-07-13,09:40:08","2018-07-13,10:03:37","2018-07-13,10:03:37",HS,Foraging,L (0-5m),No Vocalization,Invertebrate,,-12.562324,-70.094236,HS,SIMP,ipad
261,656,"2018-07-13,09:40:08","2018-07-13,10:30:05","2018-07-13,10:30:05",HS,Moving,H (15+),No Vocalization,,,-12.561972,-70.095594,HS,SIMP,ipad
262,657,"2018-07-13,09:40:08","2018-07-13,10:40:15","2018-07-13,10:40:15",HS,Resting,H (15+),No Vocalization,,,-12.56246,-70.095994,HS,SIMP,ipad
263,658,"2018-07-13,09:40:08","2018-07-13,10:53:35","2018-07-13,10:53:35",HS,Resting,H (15+),No Vocalization,,,-12.56251,-70.096072,HS,SIMP,ipad
264,660,"2018-07-13,09:40:08","2018-07-13,11:16:08","2018-07-13,11:16:08",HS,Moving,M (5-15),No Vocalization,,,-12.562542,-70.096726,HS,SIMP,ipad
265,819,"2018-07-19,08:53:53","2018-07-19,08:54:15","2018-07-19,08:54:15",HS,Moving,H (15+),No Vocalization,,,-12.561754,-70.09963,HS,SIMP,ipad
266,821,"2018-07-19,08:53:53","2018-07-19,09:18:31","2018-07-19,09:18:31",HS,Resting,H (15+),No Vocalization,,,-12.563062,-70.100972,HS,SIMP,ipad
267,827,"2018-07-19,08:53:53","2018-07-19,10:34:26","2018-07-19,10:34:26",HS,Autogrooming,M (5-15),No Vocalization,,,-12.565096,-70.101868,HS,SIMP,ipad
268,830,"2018-07-19,08:53:53","2018-07-19,11:11:48","2018-07-19,11:11:48",HS,Resting,M (5-15),No Vocalization,,,-12.565044,-70.10208,HS,SIMP,ipad
269,11051,"2018-07-27,11:12:08","2018-07-27,11:12:16","2018-07-27,11:12:16",HS,Moving,L (0-5m),No Vocalization,,,-12.562218,-70.102344,AR;HS,SIMP,ipad
270,11061,"2018-07-27,11:12:08","2018-07-27,11:12:16","2018-07-27,11:12:16",OBR,Resting,M (5-15),No Vocalization,,,-12.562218,-70.102344,AR;HS,LWED,ipad
271,11071,"2018-07-27,11:12:08","2018-07-27,11:12:16","2018-07-27,11:12:16",OBL,Moving,M (5-15),No Vocalization,,,-12.562218,-70.102344,AR;HS,LWED,ipad
272,11081,"2018-07-27,11:12:08","2018-07-27,11:12:16","2018-07-27,11:12:16",OBG,Resting,M (5-15),No Vocalization,,,-12.562218,-70.102344,AR;HS,LWED,ipad
273,11091,"2018-07-27,11:12:08","2018-07-27,11:20:21","2018-07-27,11:20:21",HS,Foraging,M (5-15),No Vocalization,Invertebrate,,-12.562218,-70.102344,AR;HS,SIMP,ipad
274,11101,"2018-07-27,11:12:08","2018-07-27,11:20:21","2018-07-27,11:20:21",OBR,Foraging,M (5-15),No Vocalization,Invertebrate,,-12.562218,-70.102344,AR;HS,LWED,ipad
275,11121,"2018-07-27,11:12:08","2018-07-27,11:20:21","2018-07-27,11:20:21",RC,Foraging,M (5-15),No Vocalization,Invertebrate,,-12.562218,-70.102344,AR;HS,LWED,ipad
276,11141,"2018-07-27,11:12:08","2018-07-27,11:30:17","2018-07-27,11:30:17",HS,Resting,M (5-15),Chirp-Whine (SIMP),,,-12.562218,-70.102344,AR;HS,SIMP,ipad
277,11151,"2018-07-27,11:12:08","2018-07-27,11:30:17","2018-07-27,11:30:17",OBL,Moving,M (5-15),Other,,,-12.562218,-70.102344,AR;HS,LWED,ipad
278,11161,"2018-07-27,11:12:08","2018-07-27,11:40:29","2018-07-27,11:40:29",OBR,Moving,M (5-15),No Vocalization,,,-12.562218,-70.102344,AR;HS,LWED,ipad
279,11171,"2018-07-27,11:12:08","2018-07-27,11:40:29","2018-07-27,11:40:29",OBG,Foraging,M (5-15),No Vocalization,Fruit,,-12.562218,-70.102344,AR;HS,LWED,ipad
280,11181,"2018-07-27,11:12:08","2018-07-27,11:40:29","2018-07-27,11:40:29",HS,Moving,M (5-15),No Vocalization,,,-12.562218,-70.102344,AR;HS,SIMP,ipad
281,11191,"2018-07-27,11:12:08","2018-07-27,11:40:29","2018-07-27,11:40:29",OPO,Resting,M (5-15),No Vocalization,,,-12.562218,-70.102344,AR;HS,LWED,ipad
282,11201,"2018-07-27,11:12:08","2018-07-27,11:50:22","2018-07-27,11:50:22",RC,Resting,M (5-15),No Vocalization,,,-12.562218,-70.102344,AR;HS,LWED,ipad
283,11211,"2018-07-27,11:12:08","2018-07-27,11:50:22","2018-07-27,11:50:22",OBG,Moving,M (5-15),No Vocalization,,,-12.562218,-70.102344,AR;HS,LWED,ipad
284,11221,"2018-07-27,11:12:08","2018-07-27,11:50:22","2018-07-27,11:50:22",OBR,Moving,L (0-5m),No Vocalization,,,-12.562218,-70.102344,AR;HS,LWED,ipad
285,11241,"2018-07-27,11:12:08","2018-07-27,11:59:55","2018-07-27,11:59:55",OBL,Foraging,H (15+),No Vocalization,Fruit,,-12.562218,-70.102344,AR;HS,LWED,ipad
286,11251,"2018-07-27,11:12:08","2018-07-27,11:59:55","2018-07-27,11:59:55",HS,Autogrooming,M (5-15),No Vocalization,,,-12.562218,-70.102344,AR;HS,SIMP,ipad
287,11261,"2018-07-27,11:12:08","2018-07-27,11:59:55","2018-07-27,11:59:55",RC,Resting,M (5-15),No Vocalization,,,-12.562218,-70.102344,AR;HS,LWED,ipad
288,11271,"2018-07-27,11:12:08","2018-07-27,12:10:29","2018-07-27,12:10:29",HS,Resting,M (5-15),No Vocalization,,,-12.562218,-70.102344,AR;HS,SIMP,ipad
289,11321,"2018-07-27,11:12:08","2018-07-27,13:00:21","2018-07-27,13:00:21",OBR,Resting,H (15+),No Vocalization,,,-12.562218,-70.102344,AR;HS,LWED,ipad
290,11341,"2018-07-27,11:12:08","2018-07-27,13:10:24","2018-07-27,13:10:24",OBR,Resting,H (15+),No Vocalization,,,-12.562218,-70.102344,AR;HS,LWED,ipad
291,11351,"2018-07-27,11:12:08","2018-07-27,13:10:24","2018-07-27,13:10:24",OBL,Resting,H (15+),No Vocalization,,,-12.562218,-70.102344,AR;HS,LWED,ipad
292,11361,"2018-07-27,11:12:08","2018-07-27,13:10:24","2018-07-27,13:10:24",RC,Resting,H (15+),No Vocalization,,,-12.562218,-70.102344,AR;HS,LWED,ipad
293,11371,"2018-07-27,11:12:08","2018-07-27,13:10:24","2018-07-27,13:10:24",OPO,Resting,H (15+),No Vocalization,,,-12.562218,-70.102344,AR;HS,LWED,ipad
294,11381,"2018-07-27,11:12:08","2018-07-27,13:20:30","2018-07-27,13:20:30",OPO,Resting,H (15+),No Vocalization,,,-12.562218,-70.102344,AR;HS,LWED,ipad
295,11391,"2018-07-27,11:12:08","2018-07-27,13:30:21","2018-07-27,13:30:21",OPO,Resting,H (15+),No Vocalization,,,-12.562218,-70.102344,AR;HS,LWED,ipad
296,11401,"2018-07-27,11:12:08","2018-07-27,13:30:21","2018-07-27,13:30:21",OBL,Resting,H (15+),No Vocalization,,,-12.562218,-70.102344,AR;HS,LWED,ipad
297,11431,"2018-07-27,11:12:08","2018-07-27,13:40:28","2018-07-27,13:40:28",OBL,Resting,H (15+),No Vocalization,,,-12.562218,-70.102344,AR;HS,LWED,ipad
298,11441,"2018-07-27,11:12:08","2018-07-27,13:40:28","2018-07-27,13:40:28",RC,Resting,H (15+),No Vocalization,,,-12.562218,-70.102344,AR;HS,LWED,ipad
299,11451,"2018-07-27,11:12:08","2018-07-27,13:40:28","2018-07-27,13:40:28",OPO,Resting,H (15+),No Vocalization,,,-12.562218,-70.102344,AR;HS,LWED,ipad
300,1612,"2018-07-24,07:45:40","2018-07-24,08:45:01","2018-07-24,08:45:01",HS,Moving,M (5-15),No Vocalization,,,-12.56187,-70.103542,HS,SIMP,ipad
301,1614,"2018-07-24,07:45:40","2018-07-24,10:00:01","2018-07-24,10:00:01",HS,Moving,M (5-15),No Vocalization,,,-12.561612,-70.10378,HS,SIMP,ipad
302,1616,"2018-07-24,07:45:40","2018-07-24,10:20:10","2018-07-24,10:20:10",HS,Resting,M (5-15),No Vocalization,,,-12.561586,-70.103804,HS,SIMP,ipad
303,1623,"2018-07-24,07:45:40","2018-07-24,11:30:04","2018-07-24,11:30:04",HS,Moving,M (5-15),No Vocalization,,,-12.560792,-70.104364,HS,SIMP,ipad
304,1635,"2018-07-24,07:45:40","2018-07-24,13:40:07","2018-07-24,13:40:07",HS,Resting,H (15+),No Vocalization,,,-12.561058,-70.103174,HS,SIMP,ipad
